Số điện thoại,Trace ID,Request,Kênh đăng nhập,Thiết bị,Os,OsVersion,AppVersion,IMei,Trạng thái,Ngày yêu cầu,Ngày phản hồi,IPRequest,ResCode,Description,MsgCode,DescDetail
xxxxxxxx85,513590879069736,33 - Lấy giá trị configs,"PREMB_10.53.93.60:9080, MB_10.53.93.66:8081",iPhone 11 Pro Max,IOS,16.6.1,5218,416D63AC-E913-4AB1-8D54-75DC2E4C7BAF1656567790,Success,15/10/2023 02:42:50 PM,15/10/2023 02:42:50 PM,103.199.33.48:3111|10.53.54.83_Prod,00,Thành công,INFO-00,
xxxxxxxx85,612666440766259,1 - Đăng nhập,"PREMB_10.53.93.60:9080, MB_10.53.93.66:8081",iPhone 11 Pro Max,IOS,16.6.1,5218,416D63AC-E913-4AB1-8D54-75DC2E4C7BAF1656567790,Success,15/10/2023 02:42:49 PM,15/10/2023 02:42:49 PM,103.199.33.48:2461|10.53.54.83_Prod,777,"BIDV đã tích hợp phương thức xác thực Smart OTP trên SmartBanking đối với kênh Mobile và Internet cho phép Quý khách sử dụng và xác thực giao dịch thuận tiện, bảo mật với mã OTP. Quý khách vui lòng cài đặt Smart OTP và đặt mã PIN để bảo mật mã OTP khi xác thực giao dịch",AUTOACTIVESOTP-777,
xxxxxxxx85,588583285578100,101 - Xác nhận chuyển khoản nội bộ,"PREMB_10.53.93.136:9080, MB_10.53.93.71:8088",iPhone 11 Pro Max,IOS,16.6.1,5218,416D63AC-E913-4AB1-8D54-75DC2E4C7BAF1656567790,Success,15/10/2023 01:56:13 PM,15/10/2023 01:56:13 PM,103.199.33.48:14588|10.53.54.87_Prod,00,Success,INFO-00,
xxxxxxxx85,723866036790434,100 - Khởi tạo chuyển khoản nội bộ,"PREMB_10.53.93.63:9080, MB_10.53.93.71:8088",iPhone 11 Pro Max,IOS,16.6.1,5218,416D63AC-E913-4AB1-8D54-75DC2E4C7BAF1656567790,Success,15/10/2023 01:56:06 PM,15/10/2023 01:56:06 PM,103.199.33.48:25814|10.53.54.87_Prod,00,Thành công,INFO-00,
xxxxxxxx85,795882137438385,200 - Lấy thông tin tài khoản chuyển khoản nội bộ,"PREMB_10.53.93.63:9080, MB_10.53.93.73:8088",iPhone 11 Pro Max,IOS,16.6.1,5218,416D63AC-E913-4AB1-8D54-75DC2E4C7BAF1656567790,Success,15/10/2023 01:56:01 PM,15/10/2023 01:56:00 PM,103.199.33.48:36169|10.53.54.72_Prod,00,Thành công,00,
xxxxxxxx85,98107309856300,220 - Lấy danh sách danh bạ thụ hưởng,"PREMB_10.53.93.56:9080, MB_10.53.93.83:8082",iPhone 11 Pro Max,IOS,16.6.1,5218,416D63AC-E913-4AB1-8D54-75DC2E4C7BAF1656567790,Success,15/10/2023 01:55:43 PM,15/10/2023 01:55:43 PM,103.199.33.48:31430|10.53.54.81_Prod,00,Thành công,00,
xxxxxxxx85,123518972802755,10 - Lấy danh sách tài khoản,"PREMB_10.53.93.63:9080, MB_10.53.93.74:8088",iPhone 11 Pro Max,IOS,16.6.1,5218,416D63AC-E913-4AB1-8D54-75DC2E4C7BAF1656567790,Success,15/10/2023 01:55:43 PM,15/10/2023 01:55:43 PM,103.199.33.48:64591|10.53.54.72_Prod,00,Thành công,INFO-00,
xxxxxxxx85,745187387135501,10 - Lấy danh sách tài khoản,"PREMB_10.53.93.136:9080, MB_10.53.93.69:8088",iPhone 11 Pro Max,IOS,16.6.1,5218,416D63AC-E913-4AB1-8D54-75DC2E4C7BAF1656567790,Success,15/10/2023 01:55:17 PM,15/10/2023 01:55:16 PM,103.199.33.48:7780|10.53.54.87_Prod,00,Thành công,INFO-00,
xxxxxxxx85,785022235717031,31 - Lấy danh sách Banner,"PREMB_10.53.93.134:9080, MB_10.53.93.66:8081",iPhone 11 Pro Max,IOS,16.6.1,5218,416D63AC-E913-4AB1-8D54-75DC2E4C7BAF1656567790,Success,15/10/2023 01:55:16 PM,15/10/2023 01:55:16 PM,103.199.33.48:47041|10.53.54.89_Prod,00,Thành công,INFO-00,
xxxxxxxx85,413658075423684,59 - Lấy thông tin version,"PREMB_10.53.93.127:9080, MB_10.53.93.67:8081",iPhone 11 Pro Max,IOS,16.6.1,5218,416D63AC-E913-4AB1-8D54-75DC2E4C7BAF1656567790,Success,15/10/2023 01:55:16 PM,15/10/2023 01:55:16 PM,103.199.33.48:15757|10.53.54.82_Prod,00,Thành công,INFO-00,
xxxxxxxx85,245703385116585,33 - Lấy giá trị configs,"PREMB_10.53.93.134:9080, MB_10.53.93.66:8081",iPhone 11 Pro Max,IOS,16.6.1,5218,416D63AC-E913-4AB1-8D54-75DC2E4C7BAF1656567790,Success,15/10/2023 01:55:16 PM,15/10/2023 01:55:16 PM,103.199.33.48:46891|10.53.54.83_Prod,00,Thành công,INFO-00,
xxxxxxxx85,883124229284472,1 - Đăng nhập,"PREMB_10.53.93.59:9080, MB_10.53.93.68:8081",iPhone 11 Pro Max,IOS,16.6.1,5218,416D63AC-E913-4AB1-8D54-75DC2E4C7BAF1656567790,Success,15/10/2023 01:55:16 PM,15/10/2023 01:55:15 PM,103.199.33.48:19593|10.53.54.83_Prod,777,"BIDV đã tích hợp phương thức xác thực Smart OTP trên SmartBanking đối với kênh Mobile và Internet cho phép Quý khách sử dụng và xác thực giao dịch thuận tiện, bảo mật với mã OTP. Quý khách vui lòng cài đặt Smart OTP và đặt mã PIN để bảo mật mã OTP khi xác thực giao dịch",AUTOACTIVESOTP-777,
xxxxxxxx85,521776008632375,10 - Lấy danh sách tài khoản,PREMB_10.53.93.65:9080,iPhone 11 Pro Max,IOS,16.6.1,5218,416D63AC-E913-4AB1-8D54-75DC2E4C7BAF1656567790,False,15/10/2023 01:55:07 PM,15/10/2023 01:55:07 PM,103.199.33.48:9347|10.53.54.72_Prod,98,Phiên đăng nhập hết hiệu lực hoặc tài khoản đăng nhập thiết bị khác. Quý khách vui lòng thực hiện đăng nhập lại,98,
xxxxxxxx85,964791814052367,103 - Xác thực chuyển khoản 247 tới số tài khoản,"PREMB_10.53.93.116:9080, MB_10.53.93.77:8085",iPhone 11 Pro Max,IOS,16.6.1,5218,416D63AC-E913-4AB1-8D54-75DC2E4C7BAF1656567790,Success,15/10/2023 01:47:24 PM,15/10/2023 01:47:23 PM,103.199.33.48:39273|10.53.54.79_Prod,00,Success,INFO-00,
xxxxxxxx85,870606713876524,102 - Khởi tạo chuyển khoản 247 tới số tài khoản,"PREMB_10.53.93.116:9080, MB_10.53.93.118:8085",iPhone 11 Pro Max,IOS,16.6.1,5218,416D63AC-E913-4AB1-8D54-75DC2E4C7BAF1656567790,Success,15/10/2023 01:47:19 PM,15/10/2023 01:47:16 PM,103.199.33.48:63964|10.53.54.84_Prod,00,Thành công,INFO-00,
xxxxxxxx85,630220714826858,33 - Lấy giá trị configs,"PREMB_10.53.93.59:9080, MB_10.53.93.68:8081",iPhone 11 Pro Max,IOS,16.6.1,5218,416D63AC-E913-4AB1-8D54-75DC2E4C7BAF1656567790,Success,15/10/2023 01:45:56 PM,15/10/2023 01:45:56 PM,103.199.33.48:40678|10.53.54.89_Prod,00,Thành công,INFO-00,
xxxxxxxx85,93493631849598,33 - Lấy giá trị configs,"PREMB_10.53.93.60:9080, MB_10.53.93.66:8081",iPhone 11 Pro Max,IOS,16.6.1,5218,416D63AC-E913-4AB1-8D54-75DC2E4C7BAF1656567790,Success,15/10/2023 01:45:56 PM,15/10/2023 01:45:56 PM,103.199.33.48:11391|10.53.54.83_Prod,00,Thành công,INFO-00,
xxxxxxxx85,439227557744443,"201 - Lấy thông tin tài khoản,thẻ chuyển khoản 247","PREMB_10.53.93.61:9080, MB_10.53.93.78:8085",iPhone 11 Pro Max,IOS,16.6.1,5218,416D63AC-E913-4AB1-8D54-75DC2E4C7BAF1656567790,Success,15/10/2023 01:45:56 PM,15/10/2023 01:45:55 PM,103.199.33.48:42827|10.53.54.80_Prod,00,Thành công,00,
xxxxxxxx85,317094969172165,10 - Lấy danh sách tài khoản,"PREMB_10.53.93.63:9080, MB_10.53.93.74:8088",iPhone 11 Pro Max,IOS,16.6.1,5218,416D63AC-E913-4AB1-8D54-75DC2E4C7BAF1656567790,Success,15/10/2023 01:45:20 PM,15/10/2023 01:45:19 PM,103.199.33.48:25044|10.53.54.72_Prod,00,Thành công,INFO-00,
xxxxxxxx85,736509264175230,59 - Lấy thông tin version,"PREMB_10.53.93.54:9080, MB_10.53.93.68:8081",iPhone 11 Pro Max,IOS,16.6.1,5218,416D63AC-E913-4AB1-8D54-75DC2E4C7BAF1656567790,Success,15/10/2023 01:45:19 PM,15/10/2023 01:45:19 PM,103.199.33.48:9168|10.53.54.81_Prod,00,Thành công,INFO-00,
xxxxxxxx85,540722101354459,31 - Lấy danh sách Banner,"PREMB_10.53.93.59:9080, MB_10.53.93.135:8081",iPhone 11 Pro Max,IOS,16.6.1,5218,416D63AC-E913-4AB1-8D54-75DC2E4C7BAF1656567790,Success,15/10/2023 01:45:19 PM,15/10/2023 01:45:19 PM,103.199.33.48:24984|10.53.54.89_Prod,00,Thành công,INFO-00,
xxxxxxxx85,692609469844475,33 - Lấy giá trị configs,"PREMB_10.53.93.134:9080, MB_10.53.93.68:8081",iPhone 11 Pro Max,IOS,16.6.1,5218,416D63AC-E913-4AB1-8D54-75DC2E4C7BAF1656567790,Success,15/10/2023 01:45:19 PM,15/10/2023 01:45:19 PM,103.199.33.48:11056|10.53.54.83_Prod,00,Thành công,INFO-00,
xxxxxxxx85,651815349518831,1 - Đăng nhập,"PREMB_10.53.93.134:9080, MB_10.53.93.68:8081",iPhone 11 Pro Max,IOS,16.6.1,5218,416D63AC-E913-4AB1-8D54-75DC2E4C7BAF1656567790,Success,15/10/2023 01:45:19 PM,15/10/2023 01:45:19 PM,103.199.33.48:23403|10.53.54.89_Prod,777,"BIDV đã tích hợp phương thức xác thực Smart OTP trên SmartBanking đối với kênh Mobile và Internet cho phép Quý khách sử dụng và xác thực giao dịch thuận tiện, bảo mật với mã OTP. Quý khách vui lòng cài đặt Smart OTP và đặt mã PIN để bảo mật mã OTP khi xác thực giao dịch",AUTOACTIVESOTP-777,
xxxxxxxx85,466165144199460,103 - Xác thực chuyển khoản 247 tới số tài khoản,"PREMB_10.53.93.114:9080, MB_10.53.93.78:8085",iPhone 11 Pro Max,IOS,16.6.1,5218,416D63AC-E913-4AB1-8D54-75DC2E4C7BAF1656567790,Success,15/10/2023 01:28:59 PM,15/10/2023 01:28:58 PM,103.199.33.48:17402|10.53.54.79_Prod,00,Success,INFO-00,
xxxxxxxx85,678908344915269,102 - Khởi tạo chuyển khoản 247 tới số tài khoản,"PREMB_10.53.93.62:9080, MB_10.53.93.118:8085",iPhone 11 Pro Max,IOS,16.6.1,5218,416D63AC-E913-4AB1-8D54-75DC2E4C7BAF1656567790,Success,15/10/2023 01:28:52 PM,15/10/2023 01:28:52 PM,103.199.33.48:11372|10.53.54.88_Prod,00,Thành công,INFO-00,
xxxxxxxx85,835210231764504,33 - Lấy giá trị configs,"PREMB_10.53.93.59:9080, MB_10.53.93.135:8081",iPhone 11 Pro Max,IOS,16.6.1,5218,416D63AC-E913-4AB1-8D54-75DC2E4C7BAF1656567790,Success,15/10/2023 01:28:11 PM,15/10/2023 01:28:10 PM,103.199.33.48:12695|10.53.54.83_Prod,00,Thành công,INFO-00,
xxxxxxxx85,565618607649944,33 - Lấy giá trị configs,"PREMB_10.53.93.134:9080, MB_10.53.93.68:8081",iPhone 11 Pro Max,IOS,16.6.1,5218,416D63AC-E913-4AB1-8D54-75DC2E4C7BAF1656567790,Success,15/10/2023 01:28:10 PM,15/10/2023 01:28:10 PM,103.199.33.48:12645|10.53.54.83_Prod,00,Thành công,INFO-00,
xxxxxxxx85,499844321530950,"201 - Lấy thông tin tài khoản,thẻ chuyển khoản 247","PREMB_10.53.93.116:9080, MB_10.53.93.78:8085",iPhone 11 Pro Max,IOS,16.6.1,5218,416D63AC-E913-4AB1-8D54-75DC2E4C7BAF1656567790,Success,15/10/2023 01:28:10 PM,15/10/2023 01:28:09 PM,103.199.33.48:15470|10.53.54.88_Prod,00,Thành công,00,
xxxxxxxx85,19774854153790,59 - Lấy thông tin version,"PREMB_10.53.93.56:9080, MB_10.53.93.67:8081",iPhone 11 Pro Max,IOS,16.6.1,5218,416D63AC-E913-4AB1-8D54-75DC2E4C7BAF1656567790,Success,15/10/2023 01:27:55 PM,15/10/2023 01:27:55 PM,103.199.33.48:24092|10.53.54.91_Prod,00,Thành công,INFO-00,
xxxxxxxx85,587202550326897,10 - Lấy danh sách tài khoản,"PREMB_10.53.93.63:9080, MB_10.53.93.74:8088",iPhone 11 Pro Max,IOS,16.6.1,5218,416D63AC-E913-4AB1-8D54-75DC2E4C7BAF1656567790,Success,15/10/2023 01:27:56 PM,15/10/2023 01:27:55 PM,103.199.33.48:31666|10.53.54.87_Prod,00,Thành công,INFO-00,
xxxxxxxx85,772834385451591,31 - Lấy danh sách Banner,"PREMB_10.53.93.60:9080, MB_10.53.93.135:8081",iPhone 11 Pro Max,IOS,16.6.1,5218,416D63AC-E913-4AB1-8D54-75DC2E4C7BAF1656567790,Success,15/10/2023 01:27:55 PM,15/10/2023 01:27:55 PM,103.199.33.48:3420|10.53.54.89_Prod,00,Thành công,INFO-00,
xxxxxxxx85,536718274603588,33 - Lấy giá trị configs,"PREMB_10.53.93.59:9080, MB_10.53.93.68:8081",iPhone 11 Pro Max,IOS,16.6.1,5218,416D63AC-E913-4AB1-8D54-75DC2E4C7BAF1656567790,Success,15/10/2023 01:27:55 PM,15/10/2023 01:27:55 PM,103.199.33.48:40038|10.53.54.83_Prod,00,Thành công,INFO-00,
xxxxxxxx85,671032686983640,1 - Đăng nhập,"PREMB_10.53.93.60:9080, MB_10.53.93.135:8081",iPhone 11 Pro Max,IOS,16.6.1,5218,416D63AC-E913-4AB1-8D54-75DC2E4C7BAF1656567790,Success,15/10/2023 01:27:55 PM,15/10/2023 01:27:55 PM,103.199.33.48:31206|10.53.54.83_Prod,777,"BIDV đã tích hợp phương thức xác thực Smart OTP trên SmartBanking đối với kênh Mobile và Internet cho phép Quý khách sử dụng và xác thực giao dịch thuận tiện, bảo mật với mã OTP. Quý khách vui lòng cài đặt Smart OTP và đặt mã PIN để bảo mật mã OTP khi xác thực giao dịch",AUTOACTIVESOTP-777,
xxxxxxxx85,407101474089336,10 - Lấy danh sách tài khoản,"PREMB_10.53.93.64:9080, MB_10.53.93.74:8088",iPhone 11 Pro Max,IOS,16.6.1,5218,416D63AC-E913-4AB1-8D54-75DC2E4C7BAF1656567790,Success,14/10/2023 11:27:42 PM,14/10/2023 11:27:42 PM,103.199.56.176:36779|10.53.54.87_Prod,00,Thành công,INFO-00,
xxxxxxxx85,788458871482186,10 - Lấy danh sách tài khoản,"PREMB_10.53.93.65:9080, MB_10.53.93.74:8088",iPhone 11 Pro Max,IOS,16.6.1,5218,416D63AC-E913-4AB1-8D54-75DC2E4C7BAF1656567790,Success,14/10/2023 11:27:40 PM,14/10/2023 11:27:40 PM,103.199.56.176:20647|10.53.54.72_Prod,00,Thành công,INFO-00,
xxxxxxxx85,148333972645067,59 - Lấy thông tin version,"PREMB_10.53.93.127:9080, MB_10.53.93.67:8081",iPhone 11 Pro Max,IOS,16.6.1,5218,416D63AC-E913-4AB1-8D54-75DC2E4C7BAF1656567790,Success,14/10/2023 11:27:40 PM,14/10/2023 11:27:40 PM,103.199.56.176:65333|10.53.54.82_Prod,00,Thành công,INFO-00,
xxxxxxxx85,8274573483802,31 - Lấy danh sách Banner,"PREMB_10.53.93.59:9080, MB_10.53.93.68:8081",iPhone 11 Pro Max,IOS,16.6.1,5218,416D63AC-E913-4AB1-8D54-75DC2E4C7BAF1656567790,Success,14/10/2023 11:27:40 PM,14/10/2023 11:27:40 PM,103.199.56.176:65313|10.53.54.83_Prod,00,Thành công,INFO-00,
xxxxxxxx85,566189327091128,33 - Lấy giá trị configs,"PREMB_10.53.93.59:9080, MB_10.53.93.68:8081",iPhone 11 Pro Max,IOS,16.6.1,5218,416D63AC-E913-4AB1-8D54-75DC2E4C7BAF1656567790,Success,14/10/2023 11:27:40 PM,14/10/2023 11:27:40 PM,103.199.56.176:28251|10.53.54.83_Prod,00,Thành công,INFO-00,
xxxxxxxx85,465642241927494,1 - Đăng nhập,"PREMB_10.53.93.60:9080, MB_10.53.93.135:8081",iPhone 11 Pro Max,IOS,16.6.1,5218,416D63AC-E913-4AB1-8D54-75DC2E4C7BAF1656567790,Success,14/10/2023 11:27:40 PM,14/10/2023 11:27:40 PM,103.199.56.176:22344|10.53.54.89_Prod,777,"BIDV đã tích hợp phương thức xác thực Smart OTP trên SmartBanking đối với kênh Mobile và Internet cho phép Quý khách sử dụng và xác thực giao dịch thuận tiện, bảo mật với mã OTP. Quý khách vui lòng cài đặt Smart OTP và đặt mã PIN để bảo mật mã OTP khi xác thực giao dịch",AUTOACTIVESOTP-777,
xxxxxxxx85,677754198893993,103 - Xác thực chuyển khoản 247 tới số tài khoản,"PREMB_10.53.93.116:9080, MB_10.53.93.77:8085",iPhone 11 Pro Max,IOS,16.6.1,5218,416D63AC-E913-4AB1-8D54-75DC2E4C7BAF1656567790,Success,14/10/2023 12:23:09 PM,14/10/2023 12:23:07 PM,103.199.56.132:53544|10.53.54.73_Prod,00,Success,INFO-00,
xxxxxxxx85,49626393597921,102 - Khởi tạo chuyển khoản 247 tới số tài khoản,"PREMB_10.53.93.117:9080, MB_10.53.93.120:8085",iPhone 11 Pro Max,IOS,16.6.1,5218,416D63AC-E913-4AB1-8D54-75DC2E4C7BAF1656567790,Success,14/10/2023 12:23:03 PM,14/10/2023 12:23:03 PM,103.199.56.132:49601|10.53.54.84_Prod,00,Thành công,INFO-00,
xxxxxxxx85,215812520425879,33 - Lấy giá trị configs,"PREMB_10.53.93.59:9080, MB_10.53.93.135:8081",iPhone 11 Pro Max,IOS,16.6.1,5218,416D63AC-E913-4AB1-8D54-75DC2E4C7BAF1656567790,Success,14/10/2023 12:22:56 PM,14/10/2023 12:22:56 PM,103.199.56.132:13006|10.53.54.83_Prod,00,Thành công,INFO-00,
xxxxxxxx85,292966369129411,33 - Lấy giá trị configs,"PREMB_10.53.93.59:9080, MB_10.53.93.135:8081",iPhone 11 Pro Max,IOS,16.6.1,5218,416D63AC-E913-4AB1-8D54-75DC2E4C7BAF1656567790,Success,14/10/2023 12:22:56 PM,14/10/2023 12:22:56 PM,103.199.56.132:58033|10.53.54.83_Prod,00,Thành công,INFO-00,
xxxxxxxx85,848660301554351,"201 - Lấy thông tin tài khoản,thẻ chuyển khoản 247","PREMB_10.53.93.116:9080, MB_10.53.93.119:8085",iPhone 11 Pro Max,IOS,16.6.1,5218,416D63AC-E913-4AB1-8D54-75DC2E4C7BAF1656567790,Success,14/10/2023 12:22:55 PM,14/10/2023 12:22:55 PM,103.199.56.132:34104|10.53.54.78_Prod,00,Thành công,00,
xxxxxxxx85,591531740956716,33 - Lấy giá trị configs,"PREMB_10.53.93.134:9080, MB_10.53.93.68:8081",iPhone 11 Pro Max,IOS,16.6.1,5218,416D63AC-E913-4AB1-8D54-75DC2E4C7BAF1656567790,Success,14/10/2023 12:22:26 PM,14/10/2023 12:22:26 PM,103.199.56.132:50950|10.53.54.89_Prod,00,Thành công,INFO-00,
xxxxxxxx85,343700127182548,225 - Lấy danh sách mẫu chuyển tiền,"PREMB_10.53.93.55:9080, MB_10.53.93.83:8082",iPhone 11 Pro Max,IOS,16.6.1,5218,416D63AC-E913-4AB1-8D54-75DC2E4C7BAF1656567790,Success,14/10/2023 12:22:26 PM,14/10/2023 12:22:26 PM,103.199.56.132:50960|10.53.54.91_Prod,00,Thành công,00,
xxxxxxxx85,660895537328408,33 - Lấy giá trị configs,"PREMB_10.53.93.59:9080, MB_10.53.93.68:8081",iPhone 11 Pro Max,IOS,16.6.1,5218,416D63AC-E913-4AB1-8D54-75DC2E4C7BAF1656567790,Success,14/10/2023 12:22:26 PM,14/10/2023 12:22:26 PM,103.199.56.132:62272|10.53.54.83_Prod,00,Thành công,INFO-00,
xxxxxxxx85,702321205393362,10 - Lấy danh sách tài khoản,"PREMB_10.53.93.64:9080, MB_10.53.93.74:8088",iPhone 11 Pro Max,IOS,16.6.1,5218,416D63AC-E913-4AB1-8D54-75DC2E4C7BAF1656567790,Success,14/10/2023 12:22:08 PM,14/10/2023 12:22:08 PM,103.199.56.132:55611|10.53.54.72_Prod,00,Thành công,INFO-00,
xxxxxxxx85,369486217552069,10 - Lấy danh sách tài khoản,"PREMB_10.53.93.136:9080, MB_10.53.93.69:8088",iPhone 11 Pro Max,IOS,16.6.1,5218,416D63AC-E913-4AB1-8D54-75DC2E4C7BAF1656567790,Success,14/10/2023 12:22:02 PM,14/10/2023 12:22:02 PM,103.199.56.132:49481|10.53.54.72_Prod,00,Thành công,INFO-00,
xxxxxxxx85,144165703159552,59 - Lấy thông tin version,"PREMB_10.53.93.56:9080, MB_10.53.93.67:8081",iPhone 11 Pro Max,IOS,16.6.1,5218,416D63AC-E913-4AB1-8D54-75DC2E4C7BAF1656567790,Success,14/10/2023 12:22:02 PM,14/10/2023 12:22:02 PM,103.199.56.132:47935|10.53.54.82_Prod,00,Thành công,INFO-00,
xxxxxxxx85,766168615399292,31 - Lấy danh sách Banner,"PREMB_10.53.93.60:9080, MB_10.53.93.68:8081",iPhone 11 Pro Max,IOS,16.6.1,5218,416D63AC-E913-4AB1-8D54-75DC2E4C7BAF1656567790,Success,14/10/2023 12:22:02 PM,14/10/2023 12:22:01 PM,103.199.56.132:21912|10.53.54.89_Prod,00,Thành công,INFO-00,
xxxxxxxx85,922254983175669,33 - Lấy giá trị configs,"PREMB_10.53.93.60:9080, MB_10.53.93.135:8081",iPhone 11 Pro Max,IOS,16.6.1,5218,416D63AC-E913-4AB1-8D54-75DC2E4C7BAF1656567790,Success,14/10/2023 12:22:01 PM,14/10/2023 12:22:01 PM,103.199.56.132:48868|10.53.54.83_Prod,00,Thành công,INFO-00,
xxxxxxxx85,590981162659008,1 - Đăng nhập,"PREMB_10.53.93.134:9080, MB_10.53.93.68:8081",iPhone 11 Pro Max,IOS,16.6.1,5218,416D63AC-E913-4AB1-8D54-75DC2E4C7BAF1656567790,Success,14/10/2023 12:22:01 PM,14/10/2023 12:22:01 PM,103.199.56.132:48861|10.53.54.83_Prod,777,"BIDV đã tích hợp phương thức xác thực Smart OTP trên SmartBanking đối với kênh Mobile và Internet cho phép Quý khách sử dụng và xác thực giao dịch thuận tiện, bảo mật với mã OTP. Quý khách vui lòng cài đặt Smart OTP và đặt mã PIN để bảo mật mã OTP khi xác thực giao dịch",AUTOACTIVESOTP-777,
xxxxxxxx85,189567561179441,103 - Xác thực chuyển khoản 247 tới số tài khoản,"PREMB_10.53.93.62:9080, MB_10.53.93.118:8085",iPhone 11 Pro Max,IOS,16.6.1,5218,416D63AC-E913-4AB1-8D54-75DC2E4C7BAF1656567790,Success,14/10/2023 11:58:02 AM,14/10/2023 11:58:01 AM,103.199.56.132:16013|10.53.54.84_Prod,00,Success,INFO-00,
xxxxxxxx85,586837489521001,102 - Khởi tạo chuyển khoản 247 tới số tài khoản,"PREMB_10.53.93.117:9080, MB_10.53.93.77:8085",iPhone 11 Pro Max,IOS,16.6.1,5218,416D63AC-E913-4AB1-8D54-75DC2E4C7BAF1656567790,Success,14/10/2023 11:57:56 AM,14/10/2023 11:57:56 AM,103.199.56.132:47767|10.53.54.88_Prod,00,Thành công,INFO-00,
xxxxxxxx85,411455639059259,225 - Lấy danh sách mẫu chuyển tiền,"PREMB_10.53.93.127:9080, MB_10.53.93.84:8082",iPhone 11 Pro Max,IOS,16.6.1,5218,416D63AC-E913-4AB1-8D54-75DC2E4C7BAF1656567790,Success,14/10/2023 11:57:50 AM,14/10/2023 11:57:50 AM,103.199.56.132:41996|10.53.54.81_Prod,00,Thành công,00,
xxxxxxxx85,288694449285963,33 - Lấy giá trị configs,"PREMB_10.53.93.60:9080, MB_10.53.93.68:8081",iPhone 11 Pro Max,IOS,16.6.1,5218,416D63AC-E913-4AB1-8D54-75DC2E4C7BAF1656567790,Success,14/10/2023 11:57:50 AM,14/10/2023 11:57:50 AM,103.199.56.132:54381|10.53.54.83_Prod,00,Thành công,INFO-00,
xxxxxxxx85,422794057795064,33 - Lấy giá trị configs,"PREMB_10.53.93.59:9080, MB_10.53.93.66:8081",iPhone 11 Pro Max,IOS,16.6.1,5218,416D63AC-E913-4AB1-8D54-75DC2E4C7BAF1656567790,Success,14/10/2023 11:57:50 AM,14/10/2023 11:57:50 AM,103.199.56.132:3553|10.53.54.83_Prod,00,Thành công,INFO-00,
xxxxxxxx85,875803361255489,10 - Lấy danh sách tài khoản,"PREMB_10.53.93.136:9080, MB_10.53.93.69:8088",iPhone 11 Pro Max,IOS,16.6.1,5218,416D63AC-E913-4AB1-8D54-75DC2E4C7BAF1656567790,Success,14/10/2023 11:57:45 AM,14/10/2023 11:57:45 AM,103.199.56.132:48871|10.53.54.87_Prod,00,Thành công,INFO-00,
xxxxxxxx85,925727652563984,10 - Lấy danh sách tài khoản,"PREMB_10.53.93.63:9080, MB_10.53.93.73:8088",iPhone 11 Pro Max,IOS,16.6.1,5218,416D63AC-E913-4AB1-8D54-75DC2E4C7BAF1656567790,Success,14/10/2023 11:57:44 AM,14/10/2023 11:57:44 AM,103.199.56.132:47541|10.53.54.72_Prod,00,Thành công,INFO-00,
xxxxxxxx85,650281808455745,59 - Lấy thông tin version,"PREMB_10.53.93.127:9080, MB_10.53.93.67:8081",iPhone 11 Pro Max,IOS,16.6.1,5218,416D63AC-E913-4AB1-8D54-75DC2E4C7BAF1656567790,Success,14/10/2023 11:57:44 AM,14/10/2023 11:57:44 AM,103.199.56.132:39254|10.53.54.81_Prod,00,Thành công,INFO-00,
xxxxxxxx85,253525190145070,31 - Lấy danh sách Banner,"PREMB_10.53.93.60:9080, MB_10.53.93.68:8081",iPhone 11 Pro Max,IOS,16.6.1,5218,416D63AC-E913-4AB1-8D54-75DC2E4C7BAF1656567790,Success,14/10/2023 11:57:44 AM,14/10/2023 11:57:44 AM,103.199.56.132:49245|10.53.54.89_Prod,00,Thành công,INFO-00,
xxxxxxxx85,20838602417545,33 - Lấy giá trị configs,"PREMB_10.53.93.60:9080, MB_10.53.93.67:8081",iPhone 11 Pro Max,IOS,16.6.1,5218,416D63AC-E913-4AB1-8D54-75DC2E4C7BAF1656567790,Success,14/10/2023 11:57:44 AM,14/10/2023 11:57:44 AM,103.199.56.132:47241|10.53.54.89_Prod,00,Thành công,INFO-00,
xxxxxxxx85,462879553319806,1 - Đăng nhập,"PREMB_10.53.93.60:9080, MB_10.53.93.135:8081",iPhone 11 Pro Max,IOS,16.6.1,5218,416D63AC-E913-4AB1-8D54-75DC2E4C7BAF1656567790,Success,14/10/2023 11:57:43 AM,14/10/2023 11:57:43 AM,103.199.56.132:10119|10.53.54.83_Prod,777,"BIDV đã tích hợp phương thức xác thực Smart OTP trên SmartBanking đối với kênh Mobile và Internet cho phép Quý khách sử dụng và xác thực giao dịch thuận tiện, bảo mật với mã OTP. Quý khách vui lòng cài đặt Smart OTP và đặt mã PIN để bảo mật mã OTP khi xác thực giao dịch",AUTOACTIVESOTP-777,
xxxxxxxx85,279855836324959,10 - Lấy danh sách tài khoản,PREMB_10.53.93.136:9080,iPhone 11 Pro Max,IOS,16.6.1,5218,416D63AC-E913-4AB1-8D54-75DC2E4C7BAF1656567790,False,14/10/2023 11:57:36 AM,14/10/2023 11:57:36 AM,103.199.56.132:39261|10.53.54.87_Prod,98,Phiên đăng nhập hết hiệu lực hoặc tài khoản đăng nhập thiết bị khác. Quý khách vui lòng thực hiện đăng nhập lại,98,
